Floored date, Floored scores
9/18/2012,0.713944708861
7/5/2008,0.694463213112
7/7/2015,0.636426683538
9/9/2014,0.70103225546
7/26/2008,0.610783136212
3/13/2008,0.656659635407
3/31/2015,0.698999143993
8/6/2013,0.682655144431
11/17/2009,0.650340511058
9/15/2015,0.692678376928
1/19/2009,0.682096584954
5/10/2016,0.685652641242
2/24/2015,0.697894787227
1/30/2008,0.58917686483
9/29/2009,0.717139216241
1/26/2016,0.715875698118
1/6/2015,0.712979820528
7/7/2009,0.686495075368
2/10/2015,0.638657816371
10/5/2008,0.668736803808
4/23/2013,0.688979741635
6/10/2008,0.680981267439
11/1/2011,0.747260935678
3/31/2009,0.679717192261
11/27/2012,0.693230773216
12/6/2016,0.691514494939
12/29/2009,0.691786878375
6/14/2016,0.709992293704
9/22/2015,0.723429785975
4/8/2014,0.700525024791
5/3/2016,0.680133542588
5/6/2008,0.79598230319
11/9/2010,0.686653918619
3/4/2014,0.703041806632
11/17/2008,0.644893854463
3/26/2008,0.693698886259
2/17/2009,0.638619603498
5/25/2008,0.688061307315
1/19/2016,0.703627848469
10/12/2008,0.666145841839
7/21/2015,0.747255969803
4/16/2013,0.680173693528
6/21/2011,0.735716252495
6/17/2008,0.488776369481
12/2/2014,0.742721603969
7/29/2014,0.730301063473
3/31/2008,0.696608978282
2/15/2011,0.716290460716
8/3/2010,0.694393164666
12/22/2009,0.685423583724
2/12/2013,0.692248893967
9/30/2014,0.700231620872
5/24/2016,0.629138185658
1/6/2009,0.749455716929
5/19/2009,0.668437044448
1/12/2008,0.759629284374
10/4/2011,0.704302147056
1/26/2010,0.704331152452
4/6/2009,0.647986766641
6/24/2008,0.616594285746
12/9/2014,0.735376540707
3/24/2008,0.711582685019
11/12/2013,0.691490122272
3/21/2017,0.699419943884
2/24/2008,0.674438284427
2/16/2010,0.712455319149
2/5/2013,0.679321391014
6/23/2009,0.663982114872
3/9/2009,0.663549965514
5/17/2016,0.695699357721
5/20/2008,0.589713774685
11/11/2014,0.671369403938
6/16/2015,0.693516094071
6/28/2016,0.646439035745
8/26/2014,0.718836917894
4/4/2008,0.62781660709
8/4/2009,0.71790315374
3/1/2011,0.669153957826
7/4/2017,0.678033709079
4/11/2017,0.71630214901
4/2/2013,0.692455628975
12/16/2014,0.721131475595
3/17/2008,0.66329975882
1/17/2011,0.698853769847
11/6/2012,0.680837987634
11/8/2011,0.698401660434
7/28/2009,0.672526062498
8/30/2011,0.668296038491
11/3/2008,0.698078668074
9/15/2009,0.67417317859
1/20/2009,0.739167779123
11/10/2008,0.667319055297
12/7/2009,0.686587534749
3/20/2012,0.689501921988
2/25/2014,0.690173875182
12/14/2008,0.672681595107
7/6/2009,0.716908011381
1/24/2011,0.778451365398
4/18/2017,0.661661484797
3/7/2017,0.659949177079
2/14/2017,0.705171268286
2/2/2016,0.707449966615
12/12/2017,0.670015686884
4/22/2008,0.827309100159
11/23/2010,0.687095189759
1/21/2008,0.702578787016
8/2/2016,0.676797606049
7/1/2008,0.667686429731
2/9/2016,0.719501509166
3/21/2011,0.669506116926
6/9/2015,0.631439335748
5/19/2015,0.705848025172
1/26/2008,0.667681866776
1/24/2017,0.6260668556
9/17/2013,0.696714462041
